changes = Time vs nsites vs nqubits0 vs h vs nlayers

g_converged iter nsites nqubits0 h nlayers time
true 952 5 3 0.08163265306122448 4 10.91
true 170 5 3 0.10204081632653061 1 0.65
true 1062 5 3 0.10204081632653061 2 6.36
true 671 5 3 0.10204081632653061 3 5.81
true 819 5 3 0.10204081632653061 4 9.24
true 94 5 3 0.12244897959183673 1 0.37
true 217 5 3 0.12244897959183673 2 1.55
true 559 5 3 0.12244897959183673 3 4.94
true 968 5 3 0.12244897959183673 4 10.62
true 135 5 3 0.14285714285714285 1 0.52
true 306 5 3 0.14285714285714285 2 1.98
true 780 5 3 0.14285714285714285 3 6.38
true 879 5 3 0.14285714285714285 4 9.88
true 94 5 3 0.16326530612244897 1 0.38
true 355 5 3 0.16326530612244897 2 2.17
true 711 5 3 0.16326530612244897 3 6.25
true 1323 5 3 0.16326530612244897 4 14.1
true 101 5 3 0.1836734693877551 1 0.39
true 422 5 3 0.1836734693877551 2 2.62
true 808 5 3 0.1836734693877551 3 7.18
true 998 5 3 0.1836734693877551 4 10.63
true 112 5 3 0.20408163265306123 1 0.41
true 246 5 3 0.20408163265306123 2 1.61
true 1431 5 3 0.20408163265306123 3 11.49
true 751 5 3 0.20408163265306123 4 8.51
true 96 5 3 0.22448979591836735 1 0.4
true 347 5 3 0.22448979591836735 2 2.13
true 1697 5 3 0.22448979591836735 3 13.09
true 2936 5 3 0.22448979591836735 4 28.12
true 93 5 3 0.24489795918367346 1 0.35
true 658 5 3 0.24489795918367346 2 3.74
true 506 5 3 0.24489795918367346 3 4.4
true 2000 5 3 0.24489795918367346 4 19.63
true 95 5 3 0.2653061224489796 1 0.36
true 369 5 3 0.2653061224489796 2 2.2
true 2727 5 3 0.2653061224489796 3 20.28
true 2153 5 3 0.2653061224489796 4 21.42
true 95 5 3 0.2857142857142857 1 0.35
true 220 5 3 0.2857142857142857 2 1.53
true 1980 5 3 0.2857142857142857 3 15.0
true 846 5 3 0.2857142857142857 4 9.23
true 90 5 3 0.30612244897959184 1 0.38
true 547 5 3 0.30612244897959184 2 3.18
true 940 5 3 0.30612244897959184 3 7.55
true 969 5 3 0.30612244897959184 4 10.25
true 114 5 3 0.32653061224489793 1 0.43
true 528 5 3 0.32653061224489793 2 3.13
true 864 5 3 0.32653061224489793 3 6.97
true 1430 5 3 0.32653061224489793 4 14.99
true 107 5 3 0.3469387755102041 1 0.43
true 490 5 3 0.3469387755102041 2 3.15
true 1307 5 3 0.3469387755102041 3 10.49
true 3961 5 3 0.3469387755102041 4 41.83
true 91 5 3 0.3673469387755102 1 0.4
true 378 5 3 0.3673469387755102 2 2.87
true 1424 5 3 0.3673469387755102 3 13.78
true 2170 5 3 0.3673469387755102 4 23.81
true 86 5 3 0.3877551020408163 1 0.4
true 344 5 3 0.3877551020408163 2 2.36
true 1896 5 3 0.3877551020408163 3 16.29
true 2800 5 3 0.3877551020408163 4 32.71
true 93 5 3 0.40816326530612246 1 0.5
true 347 5 3 0.40816326530612246 2 2.78
true 2023 5 3 0.40816326530612246 3 19.3
true 2542 5 3 0.40816326530612246 4 28.97
true 117 5 3 0.42857142857142855 1 0.49
true 512 5 3 0.42857142857142855 2 3.51
true 1707 5 3 0.42857142857142855 3 16.38
true 4146 5 3 0.42857142857142855 4 45.21
true 103 5 3 0.4489795918367347 1 0.5
true 249 5 3 0.4489795918367347 2 1.84
true 1986 5 3 0.4489795918367347 3 16.78
true 6892 5 3 0.4489795918367347 4 73.89
true 101 5 3 0.46938775510204084 1 0.43
true 301 5 3 0.46938775510204084 2 2.23
true 2420 5 3 0.46938775510204084 3 21.43
true 1880 5 3 0.46938775510204084 4 21.43
true 115 5 3 0.4897959183673469 1 0.46
true 374 5 3 0.4897959183673469 2 2.67
true 1664 5 3 0.4897959183673469 3 14.19
true 656 5 3 0.4897959183673469 4 8.89
true 75 5 3 0.5102040816326531 1 0.34
true 457 5 3 0.5102040816326531 2 3.07
true 1770 5 3 0.5102040816326531 3 15.55
true 1722 5 3 0.5102040816326531 4 18.4
true 92 5 3 0.5306122448979592 1 0.23
true 742 5 3 0.5306122448979592 2 2.45
true 829 5 3 0.5306122448979592 3 4.12
true 6184 5 3 0.5306122448979592 4 34.15
true 122 5 3 0.5510204081632653 1 0.3
true 827 5 3 0.5510204081632653 2 2.86
true 1325 5 3 0.5510204081632653 3 6.03
true 1890 5 3 0.5510204081632653 4 11.45
true 79 5 3 0.5714285714285714 1 0.2
true 269 5 3 0.5714285714285714 2 1.04
true 1764 5 3 0.5714285714285714 3 7.93
true 3332 5 3 0.5714285714285714 4 19.04
true 167 5 3 0.5918367346938775 1 0.37
true 441 5 3 0.5918367346938775 2 1.54
true 1196 5 3 0.5918367346938775 3 6.27
true 3413 5 3 0.5918367346938775 4 19.87
true 136 5 3 0.6122448979591837 1 0.33
true 410 5 3 0.6122448979591837 2 1.63
true 1878 5 3 0.6122448979591837 3 8.46
true 2562 5 3 0.6122448979591837 4 14.82
true 134 5 3 0.6326530612244898 1 0.31
true 247 5 3 0.6326530612244898 2 1.05
true 983 5 3 0.6326530612244898 3 4.33
true 2066 5 3 0.6326530612244898 4 11.1
true 185 5 3 0.6530612244897959 1 0.38
