g_converged	min_loss	iter	nsites	nqubits0	h	nlayers	time
TRUE	0,111112857	470	9	9	0,04	1	4,2
TRUE	0,33333336	258	9	9	0,06	1	2,64
TRUE	2,27E-10	368	9	9	0,08	1	2,9
TRUE	0,222222891	441	9	9	0,1	1	3,6
TRUE	0,33333698	341	9	9	0,12	1	2,9
TRUE	0,111117746	505	9	9	0,14	1	4,29
TRUE	1,18E-11	449	9	9	0,16	1	3,75
TRUE	0,11112861	490	9	9	0,18	1	4,24
TRUE	0,111118702	493	9	9	0,2	1	4,49
TRUE	0,22225949	315	9	9	0,22	1	3,15
TRUE	0,111169368	504	9	9	0,24	1	4,56
TRUE	0,111192869	328	9	9	0,26	1	3,2
TRUE	0,111146179	516	9	9	0,28	1	5,09
TRUE	0,000163496	892	9	9	0,3	1	8,33
TRUE	0,222406953	566	9	9	0,32	1	5,38
TRUE	0,000285111	391	9	9	0,34	1	3,52
TRUE	0,3336073	332	9	9	0,36	1	2,92
TRUE	0,111146936	455	9	9	0,38	1	3,95
TRUE	0,000712739	1234	9	9	0,4	1	11,7
TRUE	0,001299116	472	9	9	0,42	1	4,8
TRUE	0,225139021	385	9	9	0,44	1	3,85
TRUE	0,12936874	486	9	9	0,46	1	5,13
TRUE	0,293781089	390	9	9	0,48	1	4,12
TRUE	0,237009577	581	9	9	0,5	1	6,05
TRUE	0,280501621	401	9	9	0,52	1	4,29
TRUE	0,261943075	473	9	9	0,54	1	4,87
TRUE	0,315231026	321	9	9	0,56	1	1,92
TRUE	0,304161884	777	9	9	0,58	1	6,81
TRUE	0,250187221	550	9	9	0,6	1	4,67
TRUE	6,39E-09	1165	9	9	0	2	16,43
TRUE	4,44E-08	2017	9	9	0,02	2	26,31
TRUE	2,17E-09	2103	9	9	0,04	2	28,82
TRUE	3,18E-10	1907	9	9	0,06	2	25,51
TRUE	2,11E-11	5179	9	9	0,08	2	68,67
TRUE	2,16E-10	2868	9	9	0,1	2	36,99
TRUE	0,000139151	2224	9	9	0,12	2	32,67
TRUE	7,44E-10	1768	9	9	0,14	2	24,75
TRUE	2,84E-11	3102	9	9	0,16	2	42,5
TRUE	3,47E-10	4281	9	9	0,18	2	59,72
TRUE	5,29E-10	2154	9	9	0,2	2	29,73
TRUE	0,055606368	1424	9	9	0,22	2	20,89
TRUE	7,01E-09	3340	9	9	0,24	2	45,75
TRUE	0,111174161	903	9	9	0,26	2	14,95
TRUE	0,000126593	2259	9	9	0,28	2	36,17
TRUE	0,111216041	1093	9	9	0,3	2	18,96
TRUE	0,000201795	4732	9	9	0,32	2	69,65
TRUE	0,000269558	1230	9	9	0,34	2	17,1
TRUE	0,000353117	2820	9	9	0,36	2	34,32
TRUE	0,000487978	2181	9	9	0,38	2	28,65
TRUE	0,00056159	2816	9	9	0,4	2	44,72
TRUE	0,112122966	2688	9	9	0,42	2	44,2
TRUE	0,005606859	5815	9	9	0,44	2	89,62
TRUE	0,004242576	1018	9	9	0,46	2	16,82
TRUE	0,092446471	3743	9	9	0,48	2	61,04
TRUE	0,011296106	2984	9	9	0,5	2	47,09
TRUE	0,012331123	3959	9	9	0,52	2	64,44
TRUE	0,272731584	1692	9	9	0,54	2	30,14
TRUE	0,19830238	1640	9	9	0,56	2	15,23
TRUE	0,014865903	6485	9	9	0,58	2	87,79
TRUE	0,210624675	2513	9	9	0,6	2	33,69
TRUE	1,55E-09	4136	9	9	0	3	77,96
TRUE	2,21E-09	6480	9	9	0,02	3	123,26
TRUE	2,05E-09	5403	9	9	0,04	3	106,62
TRUE	4,47E-11	7306	9	9	0,06	3	140,06
TRUE	0,111137335	3199	9	9	0,08	3	61,6
TRUE	6,17E-09	1494	9	9	0,1	3	30,75
TRUE	2,67E-11	4337	9	9	0,12	3	80,98
TRUE	0,111167095	1626	9	9	0,14	3	36,44
TRUE	0,111148887	3180	9	9	0,16	3	63,91
TRUE	0,111145653	1620	9	9	0,18	3	34,58
TRUE	4,60E-09	3217	9	9	0,2	3	63,4
TRUE	0,000115623	1363	9	9	0,22	3	31,66
TRUE	0,000129857	2620	9	9	0,24	3	51,32
TRUE	0,111237148	1925	9	9	0,26	3	41,68
TRUE	0,000182458	4521	9	9	0,28	3	92,05
TRUE	0,000281909	1611	9	9	0,3	3	39,39
TRUE	0,000230889	8280	9	9	0,32	3	169,71
TRUE	0,111366884	2919	9	9	0,34	3	58,96
TRUE	0,000313413	2843	9	9	0,36	3	54,34
TRUE	0,000459859	1713	9	9	0,38	3	36,28
TRUE	0,000715143	11254	9	9	0,4	3	244,84
TRUE	0,111965131	3148	9	9	0,42	3	68,86
TRUE	0,001609347	5396	9	9	0,44	3	113,88
TRUE	0,004559244	8990	9	9	0,46	3	201,15
TRUE	0,000692706	15540	9	9	0,48	3	323,55
TRUE	0,015220883	9571	9	9	0,5	3	221,28
TRUE	0,174230331	10401	9	9	0,52	3	232,37
TRUE	0,118122437	9340	9	9	0,54	3	228,52
TRUE	0,114808478	9057	9	9	0,56	3	119,33
TRUE	0,000686498	7992	9	9	0,58	3	145,08
TRUE	0,000832075	18394	9	9	0,6	3	357,42
TRUE	0,000137407	3640	9	9	0	4	91,86
TRUE	1,47E-11	18325	9	9	0,02	4	462,12
TRUE	9,43E-09	12000	9	9	0,04	4	299,89
TRUE	2,04E-10	8162	9	9	0,06	4	195,43
TRUE	0,055611753	7439	9	9	0,08	4	177,36
TRUE	8,33E-09	6406	9	9	0,1	4	170,28
TRUE	5,89E-10	3718	9	9	0,12	4	100,01
TRUE	1,30E-10	3414	9	9	0,14	4	94,03
TRUE	0,111229903	10820	9	9	0,16	4	289
TRUE	3,50E-11	2996	9	9	0,18	4	81,83
TRUE	0,111174451	8856	9	9	0,2	4	221,25
TRUE	0,000133567	15519	9	9	0,22	4	383,04
TRUE	9,93E-10	3921	9	9	0,24	4	106,08
TRUE	7,12E-10	3563	9	9	0,26	4	104,88
TRUE	0,00020383	6239	9	9	0,28	4	166,54
TRUE	0,000239669	8064	9	9	0,3	4	235,42
TRUE	0,000274636	3800	9	9	0,32	4	104,76
TRUE	0,000576721	6763	9	9	0,34	4	166,03
TRUE	0,000408978	23549	9	9	0,36	4	562,1
TRUE	0,000646143	2935	9	9	0,38	4	89,97
TRUE	0,000780319	4366	9	9	0,4	4	129,41
TRUE	0,001479269	6222	9	9	0,42	4	179,73
TRUE	0,004951474	15907	9	9	0,44	4	460,73
TRUE	0,004906499	39848	9	9	0,46	4	1183
TRUE	0,066751746	8341	9	9	0,48	4	249,35
TRUE	0,000511171	32005	9	9	0,5	4	970,8
TRUE	0,010578111	9423	9	9	0,52	4	267,46
TRUE	0,063451117	26891	9	9	0,54	4	599,86
TRUE	0,002080962	13415	9	9	0,56	4	275,73
TRUE	0,177223462	19403	9	9	0,58	4	485,99
TRUE	0,011972796	7099	9	9	0,6	4	174,35
							
							
							
							
							
							
							
							
